time,dangjin_floating,dangjin_warehouse,dangjin,ulsan
2020-05-05 19:01,61,26,80,10
2020-05-05 20:01,1,0,0,0
2020-05-05 21:01,0,0,0,0
2020-05-05 22:01,0,0,0,0
2020-05-05 23:01,0,0,0,0
2020-05-06 0:01,0,0,0,0
2020-05-06 1:01,0,0,0,0
2020-05-06 2:01,0,0,0,0
2020-05-06 3:01,0,0,0,0
2020-05-06 4:01,0,0,0,0
2020-05-06 5:01,0,0,0,0
2020-05-06 6:01,1,0,0,0
2020-05-06 7:01,19,18,6,9
2020-05-06 8:01,84,77,69,77
2020-05-06 9:01,227,197,251,175
2020-05-06 10:01,378,328,460,260
2020-05-06 11:01,501,427,608,320
2020-05-06 12:01,569,489,695,359
2020-05-06 13:01,611,528,748,376
2020-05-06 14:01,619,532,753,365
2020-05-06 15:01,591,498,712,331
2020-05-06 16:01,520,443,637,288
2020-05-06 17:01,396,336,494,191
2020-05-06 18:01,229,184,296,88
2020-05-06 19:01,63,45,84,13
2020-05-06 20:01,1,1,0,0
2020-05-06 21:01,0,0,0,0
2020-05-06 22:01,0,0,0,0
2020-05-06 23:01,0,0,0,0
2020-05-07 0:01,0,0,0,0
2020-05-07 1:01,0,0,0,0
2020-05-07 2:01,0,0,0,0
2020-05-07 3:01,0,0,0,0
2020-05-07 4:01,0,0,0,0
2020-05-07 5:01,0,0,0,0
2020-05-07 6:01,2,0,0,0
2020-05-07 7:01,32,28,26,18
2020-05-07 8:01,78,72,57,79
2020-05-07 9:01,230,203,270,164
2020-05-07 10:01,374,321,464,260
2020-05-07 11:01,491,414,599,323
2020-05-07 12:01,569,482,691,364
2020-05-07 13:01,613,518,739,367
2020-05-07 14:01,611,518,743,371
2020-05-07 15:01,391,331,473,347
2020-05-07 16:01,452,375,550,286
2020-05-07 17:01,286,252,323,188
2020-05-07 18:01,98,87,142,78
2020-05-07 19:01,23,18,28,23
2020-05-07 20:01,0,0,0,0
2020-05-07 21:01,0,0,0,0
2020-05-07 22:01,0,0,0,0
2020-05-07 23:01,0,0,0,0
2020-05-08 0:01,0,0,0,0
2020-05-08 1:01,0,0,0,0
2020-05-08 2:01,0,0,0,0
2020-05-08 3:01,0,0,0,0
2020-05-08 4:01,0,0,0,0
2020-05-08 5:01,0,0,0,0
2020-05-08 6:01,0,0,0,0
2020-05-08 7:01,27,18,19,18
2020-05-08 8:01,84,79,71,82
2020-05-08 9:01,228,203,268,179
2020-05-08 10:01,386,340,478,256
2020-05-08 11:01,516,440,621,311
2020-05-08 12:01,552,479,671,346
2020-05-08 13:01,525,436,630,353
2020-05-08 14:01,358,314,435,338
2020-05-08 15:01,189,167,231,233
2020-05-08 16:01,126,108,154,179
2020-05-08 17:01,68,61,84,172
2020-05-08 18:01,19,16,9,81
2020-05-08 19:01,1,0,0,8
2020-05-08 20:01,0,0,0,0
2020-05-08 21:01,0,0,0,0
2020-05-08 22:01,0,0,0,0
2020-05-08 23:01,0,0,0,0
2020-05-09 0:01,0,0,0,0
2020-05-09 1:01,0,0,0,0
2020-05-09 2:01,0,0,0,0
2020-05-09 3:01,0,0,0,0
2020-05-09 4:01,0,0,0,0
2020-05-09 5:01,0,0,0,0
2020-05-09 6:01,0,0,0,0
2020-05-09 7:01,0,0,0,0
2020-05-09 8:01,6,2,0,3
2020-05-09 9:01,18,8,2,11
2020-05-09 10:01,35,24,32,26
2020-05-09 11:01,43,25,45,43
2020-05-09 12:01,44,25,48,64
2020-05-09 13:01,29,21,29,61
2020-05-09 14:01,13,10,0,43
2020-05-09 15:01,32,21,22,36
2020-05-09 16:01,73,56,89,22
2020-05-09 17:01,50,39,59,11
2020-05-09 18:01,18,18,6,2
2020-05-09 19:01,1,0,0,0
2020-05-09 20:01,0,0,0,0
2020-05-09 21:01,0,0,0,0
2020-05-09 22:01,0,0,0,0
2020-05-09 23:01,0,0,0,0
2020-05-10 0:01,0,0,0,0
2020-05-10 1:01,0,0,0,0
2020-05-10 2:01,0,0,0,0
2020-05-10 3:01,0,0,0,0
2020-05-10 4:01,0,0,0,0
2020-05-10 5:01,0,0,0,0
2020-05-10 6:01,0,0,0,0
2020-05-10 7:01,7,2,0,20
2020-05-10 8:01,23,13,12,64
2020-05-10 9:01,90,65,103,77
2020-05-10 10:01,194,119,212,191
2020-05-10 11:01,189,138,228,160
2020-05-10 12:01,268,266,331,192
2020-05-10 13:01,252,202,305,251
2020-05-10 14:01,363,303,455,268
2020-05-10 15:01,411,385,509,268
2020-05-10 16:01,449,402,558,185
2020-05-10 17:01,333,291,430,103
2020-05-10 18:01,181,156,239,64
2020-05-10 19:01,57,44,75,12
2020-05-10 20:01,1,1,0,0
2020-05-10 21:01,0,0,0,0
2020-05-10 22:01,0,0,0,0
2020-05-10 23:01,0,0,0,0
2020-05-11 0:01,0,0,0,0
2020-05-11 1:01,0,0,0,0
2020-05-11 2:01,0,0,0,0
2020-05-11 3:01,0,0,0,0
2020-05-11 4:01,0,0,0,0
2020-05-11 5:01,0,0,0,0
2020-05-11 6:01,1,0,0,0
2020-05-11 7:01,26,24,17,20
2020-05-11 8:01,89,82,83,82
2020-05-11 9:01,218,191,257,176
2020-05-11 10:01,354,313,437,251
2020-05-11 11:01,469,404,576,300
2020-05-11 12:01,505,426,613,336
2020-05-11 13:01,568,482,699,346
2020-05-11 14:01,581,488,714,341
2020-05-11 15:01,410,348,507,313
2020-05-11 16:01,247,215,307,258
2020-05-11 17:01,143,126,179,164
2020-05-11 18:01,51,47,64,84
2020-05-11 19:01,12,9,3,14
2020-05-11 20:01,2,2,0,0
2020-05-11 21:01,0,0,0,0
2020-05-11 22:01,0,0,0,0
2020-05-11 23:01,0,0,0,0
2020-05-12 0:01,0,0,0,0
2020-05-12 1:01,0,0,0,0
2020-05-12 2:01,0,0,0,0
2020-05-12 3:01,0,0,0,0
2020-05-12 4:01,0,0,0,0
2020-05-12 5:01,0,0,0,0
2020-05-12 6:01,1,0,0,0
2020-05-12 7:01,28,25,18,20
2020-05-12 8:01,88,81,83,85
2020-05-12 9:01,207,182,242,178
2020-05-12 10:01,280,241,339,250
2020-05-12 11:01,244,225,304,302
2020-05-12 12:01,363,266,454,338
2020-05-12 13:01,578,482,716,348
2020-05-12 14:01,597,502,732,339
2020-05-12 15:01,591,505,737,299
2020-05-12 16:01,506,435,642,238
2020-05-12 17:01,394,336,505,159
2020-05-12 18:01,240,193,311,80
2020-05-12 19:01,67,48,91,16
2020-05-12 20:01,1,1,0,0
2020-05-12 21:01,0,0,0,0
2020-05-12 22:01,0,0,0,0
2020-05-12 23:01,0,0,0,0
2020-05-13 0:01,0,0,0,0
2020-05-13 1:01,0,0,0,0
2020-05-13 2:01,0,0,0,0
2020-05-13 3:01,0,0,0,0
2020-05-13 4:01,0,0,0,0
2020-05-13 5:01,0,0,0,0
2020-05-13 6:01,1,0,0,0
2020-05-13 7:01,16,18,0,19
2020-05-13 8:01,78,76,50,85
2020-05-13 9:01,228,205,267,184
2020-05-13 10:01,379,339,476,263
2020-05-13 11:01,508,443,631,309
2020-05-13 12:01,584,507,730,344
2020-05-13 13:01,609,529,766,364
2020-05-13 14:01,609,525,766,354
2020-05-13 15:01,569,490,711,317
2020-05-13 16:01,493,424,624,261
2020-05-13 17:01,371,320,475,185
2020-05-13 18:01,199,166,257,89
2020-05-13 19:01,56,46,75,15
2020-05-13 20:01,1,1,0,0
2020-05-13 21:01,0,0,0,0
2020-05-13 22:01,0,0,0,0
2020-05-13 23:01,0,0,0,0
2020-05-14 0:01,0,0,0,0
2020-05-14 1:01,0,0,0,0
2020-05-14 2:01,0,0,0,0
2020-05-14 3:01,0,0,0,0
2020-05-14 4:01,0,0,0,0
2020-05-14 5:01,0,0,0,0
2020-05-14 6:01,1,0,0,0
2020-05-14 7:01,27,20,16,22
2020-05-14 8:01,98,82,113,92
2020-05-14 9:01,193,165,228,133
2020-05-14 10:01,324,276,387,172
2020-05-14 11:01,445,376,533,262
2020-05-14 12:01,516,431,615,309
2020-05-14 13:01,502,428,604,347
2020-05-14 14:01,497,404,596,316
2020-05-14 15:01,308,268,373,254
2020-05-14 16:01,205,176,249,205
2020-05-14 17:01,107,95,131,179
2020-05-14 18:01,70,62,88,83
2020-05-14 19:01,12,9,7,19
2020-05-14 20:01,0,0,0,0
2020-05-14 21:01,0,0,0,0
2020-05-14 22:01,0,0,0,0
2020-05-14 23:01,0,0,0,0
2020-05-15 0:01,0,0,0,0
2020-05-15 1:01,0,0,0,0
2020-05-15 2:01,0,0,0,0
2020-05-15 3:01,0,0,0,0
2020-05-15 4:01,0,0,0,0
2020-05-15 5:01,0,0,0,0
2020-05-15 6:01,0,0,0,0
2020-05-15 7:01,0,0,0,3
2020-05-15 8:01,9,6,0,12
2020-05-15 9:01,11,5,0,19
2020-05-15 10:01,0,0,0,22
2020-05-15 11:01,0,0,0,41
2020-05-15 12:01,0,0,0,33
2020-05-15 13:01,0,0,0,45
2020-05-15 14:01,0,0,0,42
2020-05-15 15:01,0,0,0,29
2020-05-15 16:01,0,0,0,27
2020-05-15 17:01,0,0,0,10
2020-05-15 18:01,15,7,5,1
2020-05-15 19:01,2,1,0,0
2020-05-15 20:01,0,0,0,0
2020-05-15 21:01,0,0,0,0
2020-05-15 22:01,0,0,0,0
2020-05-15 23:01,0,0,0,0
2020-05-16 0:01,0,0,0,0
2020-05-16 1:01,0,0,0,0
2020-05-16 2:01,0,0,0,0
2020-05-16 3:01,0,0,0,0
2020-05-16 4:01,0,0,0,0
2020-05-16 5:01,0,0,0,0
2020-05-16 6:01,0,0,0,0
2020-05-16 7:01,3,1,0,5
2020-05-16 8:01,31,26,22,25
2020-05-16 9:01,68,63,79,104
2020-05-16 10:01,118,115,142,138
2020-05-16 11:01,79,69,96,243
2020-05-16 12:01,120,114,146,165
2020-05-16 13:01,161,136,193,226
2020-05-16 14:01,208,173,247,346
2020-05-16 15:01,276,226,327,316
2020-05-16 16:01,259,231,315,261
2020-05-16 17:01,93,87,115,159
2020-05-16 18:01,34,30,36,56
2020-05-16 19:01,7,4,0,11
2020-05-16 20:01,1,0,0,0
2020-05-16 21:01,0,0,0,0
2020-05-16 22:01,0,0,0,0
2020-05-16 23:01,0,0,0,0
2020-05-17 0:01,0,0,0,0
2020-05-17 1:01,0,0,0,0
2020-05-17 2:01,0,0,0,0
2020-05-17 3:01,0,0,0,0
2020-05-17 4:01,0,0,0,0
2020-05-17 5:01,0,0,0,0
2020-05-17 6:01,0,0,0,0
2020-05-17 7:01,12,11,1,5
2020-05-17 8:01,50,39,56,47
2020-05-17 9:01,106,88,125,57
2020-05-17 10:01,122,101,145,123
2020-05-17 11:01,204,189,242,194
2020-05-17 12:01,217,177,262,193
2020-05-17 13:01,455,387,539,244
2020-05-17 14:01,572,476,686,226
2020-05-17 15:01,525,437,635,155
2020-05-17 16:01,439,367,539,147
2020-05-17 17:01,311,265,390,167
2020-05-17 18:01,162,134,205,77
2020-05-17 19:01,47,40,58,27
2020-05-17 20:01,0,0,0,0
2020-05-17 21:01,0,0,0,0
2020-05-17 22:01,0,0,0,0
2020-05-17 23:01,0,0,0,0
2020-05-18 0:01,0,0,0,0
2020-05-18 1:01,0,0,0,0
2020-05-18 2:01,0,0,0,0
2020-05-18 3:01,0,0,0,0
2020-05-18 4:01,0,0,0,0
2020-05-18 5:01,0,0,0,0
2020-05-18 6:01,0,0,0,0
2020-05-18 7:01,32,22,26,15
2020-05-18 8:01,55,48,58,49
2020-05-18 9:01,204,170,238,29
2020-05-18 10:01,214,188,260,39
2020-05-18 11:01,118,94,139,20
2020-05-18 12:01,324,254,385,15
2020-05-18 13:01,540,443,660,34
2020-05-18 14:01,438,332,540,19
2020-05-18 15:01,176,173,218,90
2020-05-18 16:01,0,0,0,128
2020-05-18 17:01,3,2,0,62
2020-05-18 18:01,2,2,0,15
2020-05-18 19:01,11,9,2,0
2020-05-18 20:01,0,0,0,0
2020-05-18 21:01,0,0,0,0
2020-05-18 22:01,0,0,0,0
2020-05-18 23:01,0,0,0,0
2020-05-19 0:01,0,0,0,0
2020-05-19 1:01,0,0,0,0
2020-05-19 2:01,0,0,0,0
2020-05-19 3:01,0,0,0,0
2020-05-19 4:01,0,0,0,0
2020-05-19 5:01,0,0,0,0
2020-05-19 6:01,0,0,0,0
2020-05-19 7:01,1,1,0,23
2020-05-19 8:01,21,14,14,88
2020-05-19 9:01,101,82,89,186
2020-05-19 10:01,146,119,138,214
2020-05-19 11:01,81,54,73,253
2020-05-19 12:01,120,101,108,253
2020-05-19 13:01,516,425,476,162
2020-05-19 14:01,241,193,227,211
2020-05-19 15:01,478,358,437,257
2020-05-19 16:01,403,349,375,117
2020-05-19 17:01,277,247,256,114
2020-05-19 18:01,205,183,197,78
2020-05-19 19:01,28,26,23,4
2020-05-19 20:01,1,1,0,0
2020-05-19 21:01,0,0,0,0
2020-05-19 22:01,0,0,0,0
2020-05-19 23:01,0,0,0,0
2020-05-20 0:01,0,0,0,0
2020-05-20 1:01,0,0,0,0
2020-05-20 2:01,0,0,0,0
2020-05-20 3:01,0,0,0,0
2020-05-20 4:01,0,0,0,0
2020-05-20 5:01,0,0,0,0
2020-05-20 6:01,0,0,0,0
2020-05-20 7:01,4,3,0,21
2020-05-20 8:01,37,30,27,89
2020-05-20 9:01,154,131,137,186
2020-05-20 10:01,298,253,270,264
2020-05-20 11:01,488,425,446,318
2020-05-20 12:01,574,505,532,342
2020-05-20 13:01,615,528,569,351
2020-05-20 14:01,621,542,570,362
2020-05-20 15:01,593,512,541,187
2020-05-20 16:01,512,429,476,119
2020-05-20 17:01,390,336,369,77
2020-05-20 18:01,233,192,222,16
2020-05-20 19:01,70,51,70,1
2020-05-20 20:01,2,1,0,0
2020-05-20 21:01,0,0,0,0
2020-05-20 22:01,0,0,0,0
2020-05-20 23:01,0,0,0,0
2020-05-21 0:01,0,0,0,0
2020-05-21 1:01,0,0,0,0
2020-05-21 2:01,0,0,0,0
2020-05-21 3:01,0,0,0,0
2020-05-21 4:01,0,0,0,0
2020-05-21 5:01,0,0,0,0
2020-05-21 6:01,1,1,0,0
2020-05-21 7:01,22,24,8,13
2020-05-21 8:01,84,83,57,23
2020-05-21 9:01,227,204,199,51
2020-05-21 10:01,360,313,327,117
2020-05-21 11:01,382,333,343,171
2020-05-21 12:01,382,324,345,199
2020-05-21 13:01,296,252,266,283
2020-05-21 14:01,532,434,568,362
2020-05-21 15:01,437,367,524,319
2020-05-21 16:01,308,254,376,190
2020-05-21 17:01,241,206,299,134
2020-05-21 18:01,89,83,111,49
2020-05-21 19:01,11,8,4,8
2020-05-21 20:01,0,0,0,0
2020-05-21 21:01,0,0,0,0
2020-05-21 22:01,0,0,0,0
2020-05-21 23:01,0,0,0,0
2020-05-22 0:01,0,0,0,0
2020-05-22 1:01,0,0,0,0
2020-05-22 2:01,0,0,0,0
2020-05-22 3:01,0,0,0,0
2020-05-22 4:01,0,0,0,0
2020-05-22 5:01,0,0,0,0
2020-05-22 6:01,1,0,0,1
2020-05-22 7:01,17,12,7,27
2020-05-22 8:01,88,71,103,50
2020-05-22 9:01,193,166,229,72
2020-05-22 10:01,328,278,393,91
2020-05-22 11:01,310,273,375,170
2020-05-22 12:01,296,254,357,169
2020-05-22 13:01,363,277,422,137
2020-05-22 14:01,473,420,571,216
2020-05-22 15:01,357,284,432,243
2020-05-22 16:01,157,141,192,250
2020-05-22 17:01,99,85,121,183
2020-05-22 18:01,41,35,47,94
2020-05-22 19:01,25,20,25,21
2020-05-22 20:01,2,1,0,0
2020-05-22 21:01,0,0,0,0
2020-05-22 22:01,0,0,0,0
2020-05-22 23:01,0,0,0,0
2020-05-23 0:01,0,0,0,0
2020-05-23 1:01,0,0,0,0
2020-05-23 2:01,0,0,0,0
2020-05-23 3:01,0,0,0,0
2020-05-23 4:01,0,0,0,0
2020-05-23 5:01,0,0,0,0
2020-05-23 6:01,3,1,0,0
2020-05-23 7:01,24,21,10,23
2020-05-23 8:01,96,86,85,65
2020-05-23 9:01,222,189,254,121
2020-05-23 10:01,337,284,408,238
2020-05-23 11:01,464,396,562,311
2020-05-23 12:01,505,427,602,340
2020-05-23 13:01,571,494,691,356
2020-05-23 14:01,567,492,689,348
2020-05-23 15:01,526,436,641,317
2020-05-23 16:01,453,375,566,261
2020-05-23 17:01,241,221,307,185
2020-05-23 18:01,152,124,191,82
2020-05-23 19:01,54,43,62,22
2020-05-23 20:01,3,2,0,0
2020-05-23 21:01,0,0,0,0
2020-05-23 22:01,0,0,0,0
2020-05-23 23:01,0,0,0,0
2020-05-24 0:01,0,0,0,0
2020-05-24 1:01,0,0,0,0
2020-05-24 2:01,0,0,0,0
2020-05-24 3:01,0,0,0,0
2020-05-24 4:01,0,0,0,0
2020-05-24 5:01,0,0,0,0
2020-05-24 6:01,0,0,0,1
2020-05-24 7:01,0,0,0,30
2020-05-24 8:01,2,1,0,67
2020-05-24 9:01,34,22,24,114
2020-05-24 10:01,133,120,157,251
2020-05-24 11:01,182,156,222,293
2020-05-24 12:01,199,155,242,263
2020-05-24 13:01,240,195,296,328
2020-05-24 14:01,591,425,682,304
2020-05-24 15:01,528,448,643,196
2020-05-24 16:01,494,422,608,60
2020-05-24 17:01,242,226,286,63
2020-05-24 18:01,126,126,158,55
2020-05-24 19:01,15,18,6,36
2020-05-24 20:01,0,1,0,2
2020-05-24 21:01,0,0,0,0
2020-05-24 22:01,0,0,0,0
2020-05-24 23:01,0,0,0,0
2020-05-25 0:01,0,0,0,0
2020-05-25 1:01,0,0,0,0
2020-05-25 2:01,0,0,0,0
2020-05-25 3:01,0,0,0,0
2020-05-25 4:01,0,0,0,0
2020-05-25 5:01,0,0,0,0
2020-05-25 6:01,0,0,0,1
2020-05-25 7:01,6,5,0,25
2020-05-25 8:01,33,38,31,85
2020-05-25 9:01,48,52,58,164
2020-05-25 10:01,91,121,107,0
2020-05-25 11:01,213,238,261,0
2020-05-25 12:01,183,152,220,0
2020-05-25 13:01,252,199,298,0
2020-05-25 14:01,311,263,372,0
2020-05-25 15:01,235,235,291,0
2020-05-25 16:01,272,235,325,0
2020-05-25 17:01,228,201,279,0
2020-05-25 18:01,158,152,206,0
2020-05-25 19:01,34,40,37,0
2020-05-25 20:01,4,5,0,0
2020-05-25 21:01,0,0,0,0
2020-05-25 22:01,0,0,0,0
2020-05-25 23:01,0,0,0,0
2020-05-26 0:01,0,0,0,0
2020-05-26 1:01,0,0,0,0
2020-05-26 2:01,0,0,0,0
2020-05-26 3:01,0,0,0,0
2020-05-26 4:01,0,0,0,0
2020-05-26 5:01,0,0,0,0
2020-05-26 6:01,0,0,0,0
2020-05-26 7:01,17,13,7,0
2020-05-26 8:01,44,44,55,0
2020-05-26 9:01,86,69,108,0
2020-05-26 10:01,150,124,188,0
2020-05-26 11:01,447,360,526,0
2020-05-26 12:01,567,483,686,0
2020-05-26 13:01,544,417,664,0
2020-05-26 14:01,0,0,0,0
2020-05-26 15:01,0,0,0,0
2020-05-26 16:01,9,0,0,0
2020-05-26 17:01,32,20,29,0
2020-05-26 18:01,21,16,12,0
2020-05-26 19:01,29,25,30,0
2020-05-26 20:01,0,0,0,0
2020-05-26 21:01,0,0,0,0
2020-05-26 22:01,0,0,0,0
2020-05-26 23:01,0,0,0,0
2020-05-27 0:01,0,0,0,0
2020-05-27 1:01,0,0,0,0
2020-05-27 2:01,0,0,0,0
2020-05-27 3:01,0,0,0,0
2020-05-27 4:01,0,0,0,0
2020-05-27 5:01,0,0,0,0
2020-05-27 6:01,7,3,0,0
2020-05-27 7:01,38,30,40,0
2020-05-27 8:01,96,95,83,0
2020-05-27 9:01,233,213,252,0
2020-05-27 10:01,389,349,477,0
2020-05-27 11:01,497,437,608,0
2020-05-27 12:01,570,498,702,0
2020-05-27 13:01,602,517,742,0
2020-05-27 14:01,611,514,753,0
2020-05-27 15:01,540,470,672,0
2020-05-27 16:01,486,405,603,0
2020-05-27 17:01,372,314,470,0
2020-05-27 18:01,228,192,293,0
2020-05-27 19:01,82,62,108,0
2020-05-27 20:01,7,4,5,0
2020-05-27 21:01,0,0,0,0
2020-05-27 22:01,0,0,0,0
2020-05-27 23:01,0,0,0,0
2020-05-28 0:01,0,0,0,0
2020-05-28 1:01,0,0,0,0
2020-05-28 2:01,0,0,0,0
2020-05-28 3:01,0,0,0,0
2020-05-28 4:01,0,0,0,0
2020-05-28 5:01,0,0,0,0
2020-05-28 6:01,1,0,0,0
2020-05-28 7:01,36,30,30,0
2020-05-28 8:01,107,94,115,0
2020-05-28 9:01,209,179,246,0
2020-05-28 10:01,313,264,380,0
2020-05-28 11:01,463,405,566,225
2020-05-28 12:01,440,383,538,330
2020-05-28 13:01,593,513,723,340
2020-05-28 14:01,603,522,740,296
2020-05-28 15:01,574,488,705,301
2020-05-28 16:01,487,409,596,251
2020-05-28 17:01,372,314,466,168
2020-05-28 18:01,217,178,277,94
2020-05-28 19:01,73,54,98,21
2020-05-28 20:01,3,2,1,0
2020-05-28 21:01,0,0,0,0
2020-05-28 22:01,0,0,0,0
2020-05-28 23:01,0,0,0,0
2020-05-29 0:01,0,0,0,0
2020-05-29 1:01,0,0,0,0
2020-05-29 2:01,0,0,0,0
2020-05-29 3:01,0,0,0,0
2020-05-29 4:01,0,0,0,0
2020-05-29 5:01,0,0,0,0
2020-05-29 6:01,2,1,0,0
2020-05-29 7:01,23,23,10,24
2020-05-29 8:01,84,83,69,87
2020-05-29 9:01,229,207,256,174
2020-05-29 10:01,375,337,444,245
2020-05-29 11:01,492,433,598,302
2020-05-29 12:01,563,492,688,338
2020-05-29 13:01,587,515,727,350
2020-05-29 14:01,588,510,723,343
2020-05-29 15:01,557,484,678,317
2020-05-29 16:01,484,402,594,261
2020-05-29 17:01,328,283,415,149
2020-05-29 18:01,158,135,202,59
2020-05-29 19:01,46,40,60,17
2020-05-29 20:01,3,2,0,0
2020-05-29 21:01,0,0,0,0
2020-05-29 22:01,0,0,0,0
2020-05-29 23:01,0,0,0,0
2020-05-30 0:01,0,0,0,0
2020-05-30 1:01,0,0,0,0
2020-05-30 2:01,0,0,0,0
2020-05-30 3:01,0,0,0,0
2020-05-30 4:01,0,0,0,0
2020-05-30 5:01,0,0,0,0
2020-05-30 6:01,2,1,0,2
2020-05-30 7:01,24,24,11,35
2020-05-30 8:01,84,82,65,83
2020-05-30 9:01,222,198,243,147
2020-05-30 10:01,364,319,442,175
2020-05-30 11:01,463,393,558,231
2020-05-30 12:01,535,460,652,229
2020-05-30 13:01,551,468,667,205
2020-05-30 14:01,577,501,704,202
2020-05-30 15:01,544,460,659,212
2020-05-30 16:01,464,389,579,195
2020-05-30 17:01,331,284,422,110
2020-05-30 18:01,163,136,210,92
2020-05-30 19:01,59,48,79,17
2020-05-30 20:01,3,3,1,0
2020-05-30 21:01,0,0,0,0
2020-05-30 22:01,0,0,0,0
2020-05-30 23:01,0,0,0,0
2020-05-31 0:01,0,0,0,0
2020-05-31 1:01,0,0,0,0
2020-05-31 2:01,0,0,0,0
2020-05-31 3:01,0,0,0,0
2020-05-31 4:01,0,0,0,0
2020-05-31 5:01,0,0,0,0
2020-05-31 6:01,2,0,0,0
2020-05-31 7:01,41,37,40,6
2020-05-31 8:01,82,72,73,39
2020-05-31 9:01,218,191,245,79
2020-05-31 10:01,347,304,420,94
2020-05-31 11:01,461,395,551,101
2020-05-31 12:01,511,442,617,200
2020-05-31 13:01,345,298,414,261
2020-05-31 14:01,429,347,515,226
2020-05-31 15:01,226,202,278,312
2020-05-31 16:01,139,120,172,256
2020-05-31 17:01,80,70,100,183
2020-05-31 18:01,78,66,96,73
2020-05-31 19:01,3,3,2,16
2020-05-31 20:01,0,0,0,0
2020-05-31 21:01,0,0,0,0
2020-05-31 22:01,0,0,0,0
2020-05-31 23:01,0,0,0,0
2020-06-01 0:01,0,0,0,0
2020-06-01 1:01,0,0,0,0
2020-06-01 2:01,0,0,0,0
2020-06-01 3:01,0,0,0,0
2020-06-01 4:01,0,0,0,0
2020-06-01 5:01,0,0,0,0
2020-06-01 6:01,1,1,0,0
2020-06-01 7:01,34,23,27,20
2020-06-01 8:01,94,87,83,77
2020-06-01 9:01,227,210,258,148
2020-06-01 10:01,375,339,468,202
2020-06-01 11:01,496,433,615,256
2020-06-01 12:01,570,499,714,310
2020-06-01 13:01,611,530,767,225
2020-06-01 14:01,601,515,754,236
2020-06-01 15:01,559,476,696,169
2020-06-01 16:01,467,403,587,221
2020-06-01 17:01,392,331,499,183
2020-06-01 18:01,251,208,325,93
2020-06-01 19:01,82,60,113,25
2020-06-01 20:01,3,2,1,1
2020-06-01 21:01,0,0,0,0
2020-06-01 22:01,0,0,0,0
2020-06-01 23:01,0,0,0,0
2020-06-02 0:01,0,0,0,0
2020-06-02 1:01,0,0,0,0
2020-06-02 2:01,0,0,0,0
2020-06-02 3:01,0,0,0,0
2020-06-02 4:01,0,0,0,0
2020-06-02 5:01,0,0,0,0
2020-06-02 6:01,0,0,0,1
2020-06-02 7:01,12,7,1,25
2020-06-02 8:01,43,34,51,82
2020-06-02 9:01,99,80,117,174
2020-06-02 10:01,116,103,140,240
2020-06-02 11:01,43,40,51,301
2020-06-02 12:01,37,30,40,329
2020-06-02 13:01,121,85,135,332
2020-06-02 14:01,547,451,676,323
2020-06-02 15:01,516,441,642,250
2020-06-02 16:01,274,250,343,179
2020-06-02 17:01,57,57,74,178
2020-06-02 18:01,51,41,63,49
2020-06-02 19:01,12,11,10,11
2020-06-02 20:01,0,0,0,0
2020-06-02 21:01,0,0,0,0
2020-06-02 22:01,0,0,0,0
2020-06-02 23:01,0,0,0,0
2020-06-03 0:01,0,0,0,0
2020-06-03 1:01,0,0,0,0
2020-06-03 2:01,0,0,0,0
2020-06-03 3:01,0,0,0,0
2020-06-03 4:01,0,0,0,0
2020-06-03 5:01,0,0,0,0
2020-06-03 6:01,0,0,0,1
2020-06-03 7:01,17,13,10,25
2020-06-03 8:01,55,41,65,57
2020-06-03 9:01,77,69,92,91
2020-06-03 10:01,109,99,133,132
2020-06-03 11:01,205,173,250,156
2020-06-03 12:01,453,375,535,230
2020-06-03 13:01,566,471,678,239
2020-06-03 14:01,504,471,626,291
2020-06-03 15:01,549,461,671,311
2020-06-03 16:01,479,410,592,260
2020-06-03 17:01,365,315,460,183
2020-06-03 18:01,221,186,283,104
2020-06-03 19:01,65,54,88,29
2020-06-03 20:01,1,0,0,0
2020-06-03 21:01,0,0,0,0
2020-06-03 22:01,0,0,0,0
2020-06-03 23:01,0,0,0,0
2020-06-04 0:01,0,0,0,0
2020-06-04 1:01,0,0,0,0
2020-06-04 2:01,0,0,0,0
2020-06-04 3:01,0,0,0,0
2020-06-04 4:01,0,0,0,0
2020-06-04 5:01,0,0,0,0
2020-06-04 6:01,0,0,0,1
2020-06-04 7:01,6,2,0,29
2020-06-04 8:01,35,29,34,88
2020-06-04 9:01,118,107,134,159
2020-06-04 10:01,206,148,267,228
2020-06-04 11:01,295,263,371,281
2020-06-04 12:01,419,389,507,317
2020-06-04 13:01,403,309,509,327
2020-06-04 14:01,330,311,414,320
2020-06-04 15:01,493,414,610,292
2020-06-04 16:01,435,373,544,252
2020-06-04 17:01,156,149,210,185
2020-06-04 18:01,36,31,41,98
2020-06-04 19:01,8,5,0,33
2020-06-04 20:01,0,0,0,2
2020-06-04 21:01,0,0,0,0
2020-06-04 22:01,0,0,0,0
2020-06-04 23:01,0,0,0,0
2020-06-05 0:01,0,0,0,0
2020-06-05 1:01,0,0,0,0
2020-06-05 2:01,0,0,0,0
2020-06-05 3:01,0,0,0,0
2020-06-05 4:01,0,0,0,0
2020-06-05 5:01,0,0,0,0
2020-06-05 6:01,0,0,0,1
2020-06-05 7:01,8,2,0,29
2020-06-05 8:01,34,22,31,77
2020-06-05 9:01,87,66,102,148
