time,dangjin_floating,dangjin_warehouse,dangjin,ulsan_not_used,ulsan
2019-07-26 12:00,175,133,188,126,126
2019-07-26 13:00,54,23,29,176,176
2019-07-26 14:00,19,16,13,208,208
2019-07-26 15:00,86,97,126,195,195
2019-07-26 16:00,367,270,394,107,107
2019-07-26 17:00,124,73,108,37,37
2019-07-26 18:00,45,30,37,25,25
2019-07-26 19:00,12,6,2,31,31
2019-07-26 20:00,2,0,0,0,0
2019-07-26 21:00,0,0,0,0,0
2019-07-26 22:00,0,0,0,0,0
2019-07-26 23:00,0,0,0,0,0
2019-07-27 0:00,0,0,0,0,0
2019-07-27 1:00,0,0,0,0,0
2019-07-27 2:00,0,0,0,0,0
2019-07-27 3:00,0,0,0,0,0
2019-07-27 4:00,0,0,0,0,0
2019-07-27 5:00,0,0,0,0,0
2019-07-27 6:00,0,0,0,0,0
2019-07-27 7:00,11,8,7,13,13
2019-07-27 8:00,42,40,61,55,55
2019-07-27 9:00,186,168,231,171,171
2019-07-27 10:00,140,85,126,131,131
2019-07-27 11:00,217,174,292,115,115
2019-07-27 12:00,455,318,541,117,117
2019-07-27 13:00,289,228,322,119,119
2019-07-27 14:00,378,237,390,176,176
2019-07-27 15:00,425,305,535,129,129
2019-07-27 16:00,369,207,368,123,123
2019-07-27 17:00,157,89,118,68,68
2019-07-27 18:00,144,127,188,36,36
2019-07-27 19:00,81,41,65,11,11
2019-07-27 20:00,5,0,0,0,0
2019-07-27 21:00,0,0,0,0,0
2019-07-27 22:00,0,0,0,0,0
2019-07-27 23:00,0,0,0,0,0
2019-07-28 0:00,0,0,0,0,0
2019-07-28 1:00,0,0,0,0,0
2019-07-28 2:00,0,0,0,0,0
2019-07-28 3:00,0,0,0,0,0
2019-07-28 4:00,0,0,0,0,0
2019-07-28 5:00,0,0,0,0,0
2019-07-28 6:00,0,0,0,0,0
2019-07-28 7:00,0,0,0,1,1
2019-07-28 8:00,5,6,4,54,54
2019-07-28 9:00,44,29,42,154,154
2019-07-28 10:00,22,16,15,171,171
2019-07-28 11:00,54,45,78,190,190
2019-07-28 12:00,103,85,130,150,150
2019-07-28 13:00,188,150,213,123,123
2019-07-28 14:00,241,166,227,127,127
2019-07-28 15:00,26,29,31,134,134
2019-07-28 16:00,71,47,58,157,157
2019-07-28 17:00,32,31,40,66,66
2019-07-28 18:00,66,43,70,22,22
2019-07-28 19:00,45,28,38,3,3
2019-07-28 20:00,3,1,0,0,0
2019-07-28 21:00,0,0,0,0,0
2019-07-28 22:00,0,0,0,0,0
2019-07-28 23:00,0,0,0,0,0
2019-07-29 0:00,0,0,0,0,0
2019-07-29 1:00,0,0,0,0,0
2019-07-29 2:00,0,0,0,0,0
2019-07-29 3:00,0,0,0,0,0
2019-07-29 4:00,0,0,0,0,0
2019-07-29 5:00,0,0,0,0,0
2019-07-29 6:00,0,0,0,0,0
2019-07-29 7:00,2,2,0,17,17
2019-07-29 8:00,56,62,71,50,50
2019-07-29 9:00,127,121,152,80,80
2019-07-29 10:00,169,145,188,165,165
2019-07-29 11:00,115,96,137,199,199
2019-07-29 12:00,152,118,191,132,132
2019-07-29 13:00,244,188,287,181,181
2019-07-29 14:00,296,224,368,192,192
2019-07-29 15:00,318,226,339,243,243
2019-07-29 16:00,263,254,305,244,244
2019-07-29 17:00,290,218,304,173,173
2019-07-29 18:00,85,64,102,103,103
2019-07-29 19:00,60,32,51,23,23
2019-07-29 20:00,1,0,0,0,0
2019-07-29 21:00,0,0,0,0,0
2019-07-29 22:00,0,0,0,0,0
2019-07-29 23:00,0,0,0,0,0
2019-07-30 0:00,0,0,0,0,0
2019-07-30 1:00,0,0,0,0,0
2019-07-30 2:00,0,0,0,0,0
2019-07-30 3:00,0,0,0,0,0
2019-07-30 4:00,0,0,0,0,0
2019-07-30 5:00,0,0,0,0,0
2019-07-30 6:00,0,0,0,0,0
2019-07-30 7:00,0,1,0,13,13
2019-07-30 8:00,28,29,40,65,65
2019-07-30 9:00,132,121,161,81,81
2019-07-30 10:00,186,152,248,181,181
2019-07-30 11:00,291,223,367,205,205
2019-07-30 12:00,416,342,488,208,208
2019-07-30 13:00,447,354,495,276,276
2019-07-30 14:00,416,294,469,317,317
2019-07-30 15:00,312,214,322,268,268
2019-07-30 16:00,98,53,66,190,190
2019-07-30 17:00,174,144,255,165,165
2019-07-30 18:00,133,72,127,100,100
2019-07-30 19:00,52,17,26,19,19
2019-07-30 20:00,1,0,0,0,0
2019-07-30 21:00,0,0,0,0,0
2019-07-30 22:00,0,0,0,0,0
2019-07-30 23:00,0,0,0,0,0
2019-07-31 0:00,0,0,0,0,0
2019-07-31 1:00,0,0,0,0,0
2019-07-31 2:00,0,0,0,0,0
2019-07-31 3:00,0,0,0,0,0
2019-07-31 4:00,0,0,0,0,0
2019-07-31 5:00,0,0,0,0,0
2019-07-31 6:00,0,0,0,0,0
2019-07-31 7:00,11,7,2,11,11
2019-07-31 8:00,7,3,0,64,64
2019-07-31 9:00,1,0,0,151,151
2019-07-31 10:00,6,6,3,223,223
2019-07-31 11:00,75,70,105,173,173
2019-07-31 12:00,149,121,173,252,252
2019-07-31 13:00,106,79,110,288,288
2019-07-31 14:00,60,57,99,319,319
2019-07-31 15:00,179,114,179,258,258
2019-07-31 16:00,174,135,223,257,257
2019-07-31 17:00,172,109,169,186,186
2019-07-31 18:00,75,44,70,91,91
2019-07-31 19:00,21,5,2,18,18
2019-07-31 20:00,1,0,0,0,0
2019-07-31 21:00,0,0,0,0,0
2019-07-31 22:00,0,0,0,0,0
2019-07-31 23:00,0,0,0,0,0
2019-08-01 0:00,0,0,0,0,0
2019-08-01 1:00,0,0,0,0,0
2019-08-01 2:00,0,0,0,0,0
2019-08-01 3:00,0,0,0,0,0
2019-08-01 4:00,0,0,0,0,0
2019-08-01 5:00,0,0,0,0,0
2019-08-01 6:00,0,0,0,0,0
2019-08-01 7:00,3,6,3,10,10
2019-08-01 8:00,67,66,85,63,63
2019-08-01 9:00,132,115,157,149,149
2019-08-01 10:00,171,163,252,225,225
2019-08-01 11:00,312,222,271,277,277
2019-08-01 12:00,222,211,342,314,314
2019-08-01 13:00,541,413,634,331,331
2019-08-01 14:00,611,471,701,331,331
2019-08-01 15:00,557,424,630,281,281
2019-08-01 16:00,509,371,559,235,235
2019-08-01 17:00,399,295,410,188,188
2019-08-01 18:00,180,136,183,92,92
2019-08-01 19:00,83,46,79,18,18
2019-08-01 20:00,6,0,0,0,0
2019-08-01 21:00,0,0,0,0,0
2019-08-01 22:00,0,0,0,0,0
2019-08-01 23:00,0,0,0,0,0
2019-08-02 0:00,0,0,0,0,0
2019-08-02 1:00,0,0,0,0,0
2019-08-02 2:00,0,0,0,0,0
2019-08-02 3:00,0,0,0,0,0
2019-08-02 4:00,0,0,0,0,0
2019-08-02 5:00,0,0,0,0,0
2019-08-02 6:00,0,0,0,0,0
2019-08-02 7:00,10,19,8,11,11
2019-08-02 8:00,74,95,90,62,62
2019-08-02 9:00,175,168,219,148,148
2019-08-02 10:00,325,293,409,230,230
2019-08-02 11:00,459,385,552,281,281
2019-08-02 12:00,542,448,631,308,308
2019-08-02 13:00,582,474,627,291,291
2019-08-02 14:00,571,486,689,314,314
2019-08-02 15:00,592,465,659,292,292
2019-08-02 16:00,533,401,581,249,249
2019-08-02 17:00,414,299,447,180,180
2019-08-02 18:00,259,180,287,89,89
2019-08-02 19:00,42,50,98,18,18
2019-08-02 20:00,2,0,0,0,0
2019-08-02 21:00,0,0,0,0,0
2019-08-02 22:00,0,0,0,0,0
2019-08-02 23:00,0,0,0,0,0
2019-08-03 0:00,0,0,0,0,0
2019-08-03 1:00,0,0,0,0,0
2019-08-03 2:00,0,0,0,0,0
2019-08-03 3:00,0,0,0,0,0
2019-08-03 4:00,0,0,0,0,0
2019-08-03 5:00,0,0,0,0,0
2019-08-03 6:00,0,0,0,0,0
2019-08-03 7:00,1,9,0,15,15
2019-08-03 8:00,16,49,51,72,72
2019-08-03 9:00,63,147,199,143,143
2019-08-03 10:00,132,268,381,221,221
2019-08-03 11:00,187,353,504,254,254
2019-08-03 12:00,231,429,624,308,308
2019-08-03 13:00,255,464,670,323,323
2019-08-03 14:00,262,475,670,313,313
2019-08-03 15:00,250,441,633,292,292
2019-08-03 16:00,227,382,563,245,245
2019-08-03 17:00,144,218,366,172,172
2019-08-03 18:00,114,175,269,88,88
2019-08-03 19:00,39,50,91,21,21
2019-08-03 20:00,2,1,0,0,0
2019-08-03 21:00,0,0,0,0,0
2019-08-03 22:00,0,0,0,0,0
2019-08-03 23:00,0,0,0,0,0
2019-08-04 0:00,0,0,0,0,0
2019-08-04 1:00,0,0,0,0,0
2019-08-04 2:00,0,0,0,0,0
2019-08-04 3:00,0,0,0,0,0
2019-08-04 4:00,0,0,0,0,0
2019-08-04 5:00,0,0,0,0,0
2019-08-04 6:00,0,0,0,0,0
2019-08-04 7:00,2,12,10,13,13
2019-08-04 8:00,22,54,71,63,63
2019-08-04 9:00,70,151,208,141,141
2019-08-04 10:00,108,218,323,214,214
2019-08-04 11:00,188,341,486,270,270
2019-08-04 12:00,218,413,592,306,306
2019-08-04 13:00,248,422,600,319,319
2019-08-04 14:00,161,301,460,314,314
2019-08-04 15:00,201,350,508,289,289
2019-08-04 16:00,189,329,456,244,244
2019-08-04 17:00,84,108,166,174,174
2019-08-04 18:00,49,87,141,87,87
2019-08-04 19:00,31,45,73,19,19
2019-08-04 20:00,2,0,0,0,0
2019-08-04 21:00,0,0,0,0,0
2019-08-04 22:00,0,0,0,0,0
2019-08-04 23:00,0,0,0,0,0
2019-08-05 0:00,0,0,0,0,0
2019-08-05 1:00,0,0,0,0,0
2019-08-05 2:00,0,0,0,0,0
2019-08-05 3:00,0,0,0,0,0
2019-08-05 4:00,0,0,0,0,0
2019-08-05 5:00,0,0,0,0,0
2019-08-05 6:00,0,0,0,0,0
2019-08-05 7:00,2,10,6,13,13
2019-08-05 8:00,23,62,78,64,64
2019-08-05 9:00,51,129,179,143,143
2019-08-05 10:00,119,228,326,218,218
2019-08-05 11:00,188,351,509,273,273
2019-08-05 12:00,227,411,595,314,314
2019-08-05 13:00,244,447,639,333,333
2019-08-05 14:00,244,454,651,323,323
2019-08-05 15:00,241,439,630,292,292
2019-08-05 16:00,216,375,547,230,230
2019-08-05 17:00,135,178,283,160,160
2019-08-05 18:00,11,20,39,54,54
2019-08-05 19:00,14,29,52,10,10
2019-08-05 20:00,3,1,0,0,0
2019-08-05 21:00,0,0,0,0,0
2019-08-05 22:00,0,0,0,0,0
2019-08-05 23:00,0,0,0,0,0
2019-08-06 0:00,0,0,0,0,0
2019-08-06 1:00,0,0,0,0,0
2019-08-06 2:00,0,0,0,0,0
2019-08-06 3:00,0,0,0,0,0
2019-08-06 4:00,0,0,0,0,0
2019-08-06 5:00,0,0,0,0,0
2019-08-06 6:00,0,0,0,0,0
2019-08-06 7:00,1,8,2,1,1
2019-08-06 8:00,17,52,61,37,37
2019-08-06 9:00,62,144,202,96,96
2019-08-06 10:00,135,270,386,138,138
2019-08-06 11:00,192,362,524,177,177
2019-08-06 12:00,205,370,551,175,175
2019-08-06 13:00,246,425,617,74,74
2019-08-06 14:00,231,412,610,59,59
2019-08-06 15:00,188,323,469,23,23
2019-08-06 16:00,194,340,480,4,4
2019-08-06 17:00,144,226,341,0,0
2019-08-06 18:00,99,162,251,0,0
2019-08-06 19:00,47,63,101,0,0
2019-08-06 20:00,2,0,0,0,0
2019-08-06 21:00,0,0,0,0,0
2019-08-06 22:00,0,0,0,0,0
2019-08-06 23:00,0,0,0,0,0
2019-08-07 0:00,0,0,0,0,0
2019-08-07 1:00,0,0,0,0,0
2019-08-07 2:00,0,0,0,0,0
2019-08-07 3:00,0,0,0,0,0
2019-08-07 4:00,0,0,0,0,0
2019-08-07 5:00,0,0,0,0,0
2019-08-07 6:00,0,0,0,0,0
2019-08-07 7:00,0,2,0,3,3
2019-08-07 8:00,14,40,61,26,26
2019-08-07 9:00,68,140,195,144,144
2019-08-07 10:00,87,170,240,219,219
2019-08-07 11:00,159,316,446,289,289
2019-08-07 12:00,229,443,621,317,317
2019-08-07 13:00,266,441,602,341,341
2019-08-07 14:00,158,298,419,335,335
2019-08-07 15:00,253,415,625,308,308
2019-08-07 16:00,150,294,451,253,253
2019-08-07 17:00,187,302,464,163,163
2019-08-07 18:00,100,135,226,90,90
2019-08-07 19:00,16,14,19,15,15
2019-08-07 20:00,0,0,0,0,0
2019-08-07 21:00,0,0,0,0,0
2019-08-07 22:00,0,0,0,0,0
2019-08-07 23:00,0,0,0,0,0
2019-08-08 0:00,0,0,0,0,0
2019-08-08 1:00,0,0,0,0,0
2019-08-08 2:00,0,0,0,0,0
2019-08-08 3:00,0,0,0,0,0
2019-08-08 4:00,0,0,0,0,0
2019-08-08 5:00,0,0,0,0,0
2019-08-08 6:00,0,0,0,0,0
2019-08-08 7:00,1,6,1,10,10
2019-08-08 8:00,22,55,76,66,66
2019-08-08 9:00,69,155,225,153,153
2019-08-08 10:00,120,209,268,200,200
2019-08-08 11:00,124,227,330,223,223
2019-08-08 12:00,142,258,388,297,297
2019-08-08 13:00,219,410,615,324,324
2019-08-08 14:00,256,453,657,320,320
2019-08-08 15:00,223,340,472,258,258
2019-08-08 16:00,107,185,275,154,154
2019-08-08 17:00,80,152,241,110,110
2019-08-08 18:00,67,92,136,71,71
2019-08-08 19:00,15,24,44,9,9
2019-08-08 20:00,2,1,0,0,0
2019-08-08 21:00,0,0,0,0,0
2019-08-08 22:00,0,0,0,0,0
2019-08-08 23:00,0,0,0,0,0
2019-08-09 0:00,0,0,0,0,0
2019-08-09 1:00,0,0,0,0,0
2019-08-09 2:00,0,0,0,0,0
2019-08-09 3:00,0,0,0,0,0
2019-08-09 4:00,0,0,0,0,0
2019-08-09 5:00,0,0,0,0,0
2019-08-09 6:00,0,0,0,0,0
2019-08-09 7:00,2,10,1,12,12
2019-08-09 8:00,22,63,78,64,64
2019-08-09 9:00,66,150,200,136,136
2019-08-09 10:00,138,282,398,205,205
2019-08-09 11:00,0,372,539,242,242
2019-08-09 12:00,0,429,620,302,302
2019-08-09 13:00,0,344,628,273,273
2019-08-09 14:00,0,388,667,276,276
2019-08-09 15:00,0,440,636,255,255
2019-08-09 16:00,0,385,576,225,225
2019-08-09 17:00,235,305,468,135,135
2019-08-09 18:00,288,189,304,57,57
2019-08-09 19:00,117,59,111,16,16
2019-08-09 20:00,10,1,2,0,0
2019-08-09 21:00,0,0,0,0,0
2019-08-09 22:00,0,0,0,0,0
2019-08-09 23:00,0,0,0,0,0
2019-08-10 0:00,0,0,0,0,0
2019-08-10 1:00,0,0,0,0,0
2019-08-10 2:00,0,0,0,0,0
2019-08-10 3:00,0,0,0,0,0
2019-08-10 4:00,0,0,0,0,0
2019-08-10 5:00,0,0,0,0,0
2019-08-10 6:00,0,0,0,0,0
2019-08-10 7:00,11,10,2,12,12
2019-08-10 8:00,52,54,62,52,52
2019-08-10 9:00,157,147,205,148,148
2019-08-10 10:00,264,233,339,209,209
2019-08-10 11:00,437,360,527,254,254
2019-08-10 12:00,519,407,599,300,300
2019-08-10 13:00,545,419,624,301,301
2019-08-10 14:00,524,361,527,335,335
2019-08-10 15:00,372,281,447,302,302
2019-08-10 16:00,455,340,533,263,263
2019-08-10 17:00,423,299,458,179,179
2019-08-10 18:00,258,166,272,91,91
2019-08-10 19:00,79,32,58,16,16
2019-08-10 20:00,0,0,0,0,0
2019-08-10 21:00,0,0,0,0,0
2019-08-10 22:00,0,0,0,0,0
2019-08-10 23:00,0,0,0,0,0
2019-08-11 0:00,0,0,0,0,0
2019-08-11 1:00,0,0,0,0,0
2019-08-11 2:00,0,0,0,0,0
2019-08-11 3:00,0,0,0,0,0
2019-08-11 4:00,0,0,0,0,0
2019-08-11 5:00,0,0,0,0,0
2019-08-11 6:00,0,0,0,0,0
2019-08-11 7:00,5,4,0,12,12
2019-08-11 8:00,81,82,98,71,71
2019-08-11 9:00,112,88,130,137,137
2019-08-11 10:00,228,217,317,234,234
2019-08-11 11:00,466,395,564,290,290
2019-08-11 12:00,554,443,657,291,291
2019-08-11 13:00,606,479,715,339,339
2019-08-11 14:00,642,467,689,325,325
2019-08-11 15:00,302,214,320,294,294
2019-08-11 16:00,184,130,188,248,248
2019-08-11 17:00,68,41,67,182,182
2019-08-11 18:00,53,33,57,92,92
2019-08-11 19:00,9,1,0,13,13
2019-08-11 20:00,0,0,0,0,0
2019-08-11 21:00,0,0,0,0,0
2019-08-11 22:00,0,0,0,0,0
2019-08-11 23:00,0,0,0,0,0
2019-08-12 0:00,0,0,0,0,0
2019-08-12 1:00,0,0,0,0,0
2019-08-12 2:00,0,0,0,0,0
2019-08-12 3:00,0,0,0,0,0
2019-08-12 4:00,0,0,0,0,0
2019-08-12 5:00,0,0,0,0,0
2019-08-12 6:00,0,0,0,0,0
2019-08-12 7:00,0,0,0,19,19
2019-08-12 8:00,1,0,0,39,39
2019-08-12 9:00,19,15,15,149,149
2019-08-12 10:00,39,27,43,213,213
2019-08-12 11:00,95,64,120,278,278
2019-08-12 12:00,88,79,110,316,316
2019-08-12 13:00,100,76,92,338,338
2019-08-12 14:00,77,64,83,318,318
2019-08-12 15:00,182,196,300,304,304
2019-08-12 16:00,411,261,401,257,257
2019-08-12 17:00,277,264,375,180,180
2019-08-12 18:00,217,142,217,81,81
2019-08-12 19:00,65,33,38,11,11
2019-08-12 20:00,2,0,0,0,0
2019-08-12 21:00,0,0,0,0,0
2019-08-12 22:00,0,0,0,0,0
2019-08-12 23:00,0,0,0,0,0
2019-08-13 0:00,0,0,0,0,0
2019-08-13 1:00,0,0,0,0,0
2019-08-13 2:00,0,0,0,0,0
2019-08-13 3:00,0,0,0,0,0
2019-08-13 4:00,0,0,0,0,0
2019-08-13 5:00,0,0,0,0,0
2019-08-13 6:00,0,0,0,0,0
2019-08-13 7:00,5,2,0,14,14
2019-08-13 8:00,4,5,4,59,59
2019-08-13 9:00,105,112,172,144,144
2019-08-13 10:00,242,180,284,222,222
2019-08-13 11:00,392,318,506,280,280
2019-08-13 12:00,550,426,606,314,314
2019-08-13 13:00,402,300,428,331,331
2019-08-13 14:00,511,405,658,324,324
2019-08-13 15:00,457,378,498,301,301
2019-08-13 16:00,344,286,418,256,256
2019-08-13 17:00,396,287,434,182,182
2019-08-13 18:00,244,160,254,89,89
2019-08-13 19:00,81,38,72,10,10
2019-08-13 20:00,5,0,0,0,0
2019-08-13 21:00,0,0,0,0,0
2019-08-13 22:00,0,0,0,0,0
2019-08-13 23:00,0,0,0,0,0
2019-08-14 0:00,0,0,0,0,0
2019-08-14 1:00,0,0,0,0,0
2019-08-14 2:00,0,0,0,0,0
2019-08-14 3:00,0,0,0,0,0
2019-08-14 4:00,0,0,0,0,0
2019-08-14 5:00,0,0,0,0,0
2019-08-14 6:00,0,0,0,0,0
2019-08-14 7:00,5,7,0,1,1
2019-08-14 8:00,38,48,40,39,39
2019-08-14 9:00,154,151,201,74,74
2019-08-14 10:00,310,278,396,141,141
2019-08-14 11:00,441,371,539,222,222
2019-08-14 12:00,534,429,633,254,254
2019-08-14 13:00,587,457,666,208,208
2019-08-14 14:00,540,412,596,173,173
2019-08-14 15:00,534,427,629,204,204
2019-08-14 16:00,510,384,555,252,252
2019-08-14 17:00,387,276,424,101,101
2019-08-14 18:00,248,162,259,50,50
2019-08-14 19:00,93,44,84,4,4
2019-08-14 20:00,1,0,0,0,0
2019-08-14 21:00,0,0,0,0,0
2019-08-14 22:00,0,0,0,0,0
2019-08-14 23:00,0,0,0,0,0
2019-08-15 0:00,0,0,0,0,0
2019-08-15 1:00,0,0,0,0,0
2019-08-15 2:00,0,0,0,0,0
2019-08-15 3:00,0,0,0,0,0
2019-08-15 4:00,0,0,0,0,0
2019-08-15 5:00,0,0,0,0,0
2019-08-15 6:00,0,0,0,0,0
2019-08-15 7:00,4,5,2,3,3
2019-08-15 8:00,32,26,39,39,39
2019-08-15 9:00,48,38,62,40,40
2019-08-15 10:00,111,84,127,60,60
2019-08-15 11:00,91,73,102,86,86
2019-08-15 12:00,94,73,101,99,99
2019-08-15 13:00,136,124,188,52,52
2019-08-15 14:00,171,141,194,42,42
2019-08-15 15:00,165,115,171,51,51
2019-08-15 16:00,96,84,120,57,57
2019-08-15 17:00,133,114,152,45,45
2019-08-15 18:00,71,50,62,23,23
2019-08-15 19:00,28,15,23,1,1
2019-08-15 20:00,1,0,0,0,0
2019-08-15 21:00,0,0,0,0,0
2019-08-15 22:00,0,0,0,0,0
2019-08-15 23:00,0,0,0,0,0
2019-08-16 0:00,0,0,0,0,0
2019-08-16 1:00,0,0,0,0,0
2019-08-16 2:00,0,0,0,0,0
2019-08-16 3:00,0,0,0,0,0
2019-08-16 4:00,0,0,0,0,0
2019-08-16 5:00,0,0,0,0,0
2019-08-16 6:00,0,0,0,0,0
2019-08-16 7:00,5,5,3,7,7
2019-08-16 8:00,17,13,17,55,55
2019-08-16 9:00,138,128,181,155,155
2019-08-16 10:00,194,198,290,150,150
2019-08-16 11:00,386,329,442,243,243
2019-08-16 12:00,495,385,583,195,195
2019-08-16 13:00,603,489,717,252,252
2019-08-16 14:00,626,489,711,339,339
2019-08-16 15:00,565,441,662,309,309
2019-08-16 16:00,530,402,598,261,261
2019-08-16 17:00,420,307,466,177,177
2019-08-16 18:00,269,174,284,79,79
2019-08-16 19:00,84,30,77,14,14
2019-08-16 20:00,2,0,0,0,0
2019-08-16 21:00,0,0,0,0,0
2019-08-16 22:00,0,0,0,0,0
2019-08-16 23:00,0,0,0,0,0
2019-08-17 0:00,0,0,0,0,0
2019-08-17 1:00,0,0,0,0,0
2019-08-17 2:00,0,0,0,0,0
2019-08-17 3:00,0,0,0,0,0
2019-08-17 4:00,0,0,0,0,0
2019-08-17 5:00,0,0,0,0,0
2019-08-17 6:00,0,0,0,0,0
2019-08-17 7:00,7,9,6,8,8
2019-08-17 8:00,61,59,80,57,57
2019-08-17 9:00,125,119,177,145,145
2019-08-17 10:00,217,158,221,223,223
2019-08-17 11:00,177,164,243,279,279
2019-08-17 12:00,282,200,274,318,318
2019-08-17 13:00,91,67,95,336,336
2019-08-17 14:00,106,82,123,333,333
2019-08-17 15:00,348,306,504,305,305
2019-08-17 16:00,514,387,579,255,255
2019-08-17 17:00,415,298,447,179,179
2019-08-17 18:00,261,167,281,87,87
2019-08-17 19:00,95,37,86,11,11
2019-08-17 20:00,2,0,0,0,0
2019-08-17 21:00,0,0,0,0,0
2019-08-17 22:00,0,0,0,0,0
2019-08-17 23:00,0,0,0,0,0
2019-08-18 0:00,0,0,0,0,0
2019-08-18 1:00,0,0,0,0,0
2019-08-18 2:00,0,0,0,0,0
2019-08-18 3:00,0,0,0,0,0
2019-08-18 4:00,0,0,0,0,0
2019-08-18 5:00,0,0,0,0,0
2019-08-18 6:00,0,0,0,0,0
2019-08-18 7:00,3,6,4,8,8
2019-08-18 8:00,47,52,50,52,52
2019-08-18 9:00,172,166,220,130,130
2019-08-18 10:00,312,280,392,202,202
2019-08-18 11:00,422,322,526,214,214
2019-08-18 12:00,542,433,626,224,224
2019-08-18 13:00,622,496,720,267,267
2019-08-18 14:00,623,481,706,288,288
2019-08-18 15:00,606,464,686,259,259
2019-08-18 16:00,550,416,615,121,121
2019-08-18 17:00,438,321,479,109,109
2019-08-18 18:00,274,175,290,35,35
2019-08-18 19:00,84,29,80,9,9
2019-08-18 20:00,2,0,0,0,0
2019-08-18 21:00,0,0,0,0,0
2019-08-18 22:00,0,0,0,0,0
2019-08-18 23:00,0,0,0,0,0
2019-08-19 0:00,0,0,0,0,0
2019-08-19 1:00,0,0,0,0,0
2019-08-19 2:00,0,0,0,0,0
2019-08-19 3:00,0,0,0,0,0
2019-08-19 4:00,0,0,0,0,0
2019-08-19 5:00,0,0,0,0,0
2019-08-19 6:00,0,0,0,0,0
2019-08-19 7:00,13,14,16,5,5
2019-08-19 8:00,61,55,81,56,56
2019-08-19 9:00,141,119,172,109,109
2019-08-19 10:00,245,209,306,161,161
2019-08-19 11:00,396,330,478,224,224
2019-08-19 12:00,544,435,621,279,279
2019-08-19 13:00,548,448,640,250,250
2019-08-19 14:00,618,497,711,245,245
2019-08-19 15:00,606,468,676,230,230
2019-08-19 16:00,525,391,574,150,150
2019-08-19 17:00,405,289,436,77,77
2019-08-19 18:00,249,159,257,40,40
2019-08-19 19:00,87,39,76,8,8
2019-08-19 20:00,3,0,0,0,0
2019-08-19 21:00,0,0,0,0,0
2019-08-19 22:00,0,0,0,0,0
2019-08-19 23:00,0,0,0,0,0
2019-08-20 0:00,0,0,0,0,0
2019-08-20 1:00,0,0,0,0,0
2019-08-20 2:00,0,0,0,0,0
2019-08-20 3:00,0,0,0,0,0
2019-08-20 4:00,0,0,0,0,0
2019-08-20 5:00,0,0,0,0,0
2019-08-20 6:00,0,0,0,0,0
2019-08-20 7:00,3,5,4,3,3
2019-08-20 8:00,47,48,63,25,25
2019-08-20 9:00,159,148,213,108,108
2019-08-20 10:00,313,269,392,126,126
2019-08-20 11:00,451,373,543,177,177
2019-08-20 12:00,547,430,633,190,190
2019-08-20 13:00,594,457,672,141,141
2019-08-20 14:00,567,435,646,97,97
2019-08-20 15:00,555,387,569,73,73
2019-08-20 16:00,328,248,368,72,72
2019-08-20 17:00,268,203,310,36,36
2019-08-20 18:00,200,125,204,20,20
2019-08-20 19:00,59,25,43,0,0
2019-08-20 20:00,2,0,0,0,0
2019-08-20 21:00,0,0,0,0,0
2019-08-20 22:00,0,0,0,0,0
2019-08-20 23:00,0,0,0,0,0
2019-08-21 0:00,0,0,0,0,0
2019-08-21 1:00,0,0,0,0,0
2019-08-21 2:00,0,0,0,0,0
2019-08-21 3:00,0,0,0,0,0
2019-08-21 4:00,0,0,0,0,0
2019-08-21 5:00,0,0,0,0,0
2019-08-21 6:00,0,0,0,0,0
2019-08-21 7:00,6,6,0,5,5
2019-08-21 8:00,45,49,65,19,19
2019-08-21 9:00,157,145,207,29,29
2019-08-21 10:00,276,233,334,36,36
2019-08-21 11:00,354,278,432,112,112
2019-08-21 12:00,406,298,449,42,42
2019-08-21 13:00,469,365,550,33,33
2019-08-21 14:00,389,270,392,47,47
2019-08-21 15:00,445,346,494,55,55
2019-08-21 16:00,473,331,496,47,47
2019-08-21 17:00,213,152,220,36,36
2019-08-21 18:00,106,65,99,12,12
2019-08-21 19:00,19,5,5,1,1
2019-08-21 20:00,1,0,0,0,0
2019-08-21 21:00,0,0,0,0,0
2019-08-21 22:00,0,0,0,0,0
2019-08-21 23:00,0,0,0,0,0
2019-08-22 0:00,0,0,0,0,0
2019-08-22 1:00,0,0,0,0,0
2019-08-22 2:00,0,0,0,0,0
2019-08-22 3:00,0,0,0,0,0
2019-08-22 4:00,0,0,0,0,0
2019-08-22 5:00,0,0,0,0,0
2019-08-22 6:00,0,0,0,0,0
2019-08-22 7:00,6,9,9,0,0
2019-08-22 8:00,29,16,14,0,0
2019-08-22 9:00,45,43,64,8,8
2019-08-22 10:00,90,79,113,9,9
2019-08-22 11:00,180,152,248,40,40
2019-08-22 12:00,357,272,418,41,41
2019-08-22 13:00,457,366,587,24,24
2019-08-22 14:00,620,498,732,8,8
2019-08-22 15:00,595,441,658,39,39
2019-08-22 16:00,519,381,593,33,33
2019-08-22 17:00,420,293,450,100,100
2019-08-22 18:00,208,126,204,63,63
2019-08-22 19:00,51,18,45,8,8
2019-08-22 20:00,0,0,0,0,0
2019-08-22 21:00,0,0,0,0,0
2019-08-22 22:00,0,0,0,0,0
2019-08-22 23:00,0,0,0,0,0
2019-08-23 0:00,0,0,0,0,0
2019-08-23 1:00,0,0,0,0,0
2019-08-23 2:00,0,0,0,0,0
2019-08-23 3:00,0,0,0,0,0
